"","ID","DATE","ELEMENT","VALUE","MFLAG","QFLAG","SFLAG","NAME","LONGITUDE","LATITUDE","ELEVATION","elevation","tmax_normal_annual","vpdmax_normal_annual","tdmean_normal_annual","tmean_normal_annual","tmin_normal_annual","vpdmin_normal_annual","ppt_normal_annual","slope","aspect","ppt_2021_02","ppt_2021_03","CV_GAM_MODEL","CV_GAM_RASTER_PREDS","CV_GAM_SNODAS_UA_50_50","CV_GAM_SNODAS_50_50","CV_GAM_SNODAS_60_40","CV_GAM_SNODAS_70_30","CV_GAM_SNODAS_80_20","CV_GAM_SNODAS_90_10","CV_GAM_SNODAS_100","SNODAS_VALUE"
"658255","USS0011J08S",2005-04-01,"WESD",563.9," "," ","T","Strawberry Divide",-111.21,40.16,0,2495,11.8400001525879,12.1899995803833,-5.09000015258789,4.92000007629395,-2.00999999046326,2.32999992370605,730.950012207031,5.74489855501885,103.968250946965,72.3123016357422,37.7078971862793,483.997721620062,377.031222274121,NA,462.637516177685,462.165019413222,461.692522648758,461.220025884295,460.747529119832,460.275032355369,465
"674592","USS0011J11S",2005-04-01,"WESD",1351.3," "," ","T","Farmington",-111.82,40.99,0,2150,11.7600002288818,11.1000003814697,-3.73000001907349,5.57000017166138,-0.620000004768372,2.38000011444092,1131.77001953125,0.736637377466184,251.158862176166,156.68359375,71.0698013305664,840.568908055711,799.304090125264,NA,841.786685655817,837.34402278698,832.901359918143,828.458697049307,824.01603418047,819.573371311633,864
"681567","USS0011J12S",2005-04-01,"WESD",665.5," "," ","T","Farmington Lower",-111.81,40.97,0,2498,9.69999980926514,8.88000011444092,-3.46000003814697,4.71000003814697,-0.280000001192093,2.49000000953674,1401.89001464844,11.4677232111506,46.9789822055581,176.176300048828,79.9685974121094,1206.1163249913,1213.45364551961,NA,1027.65930931284,1049.39117117541,1071.12303303797,1092.85489490054,1114.58675676311,1136.31861862568,919
"697904","USS0011J21S",2005-04-01,"WESD",1031.2," "," ","T","Timpanogos Divide",-111.62,40.43,0,2547,10.3999996185303,9.78999996185303,-4.30000019073486,5.34000015258789,0.280000001192093,3.03999996185303,1015.34997558594,9.92744006770794,24.6721777132582,80.8000946044922,84.3266983032227,777.080197081232,657.496303540859,NA,963.586514087981,950.903816905578,938.221119723174,925.53842254077,912.855725358366,900.173028175962,1027
"717961","USS0011J23S",2005-04-01,"WESD",579.1," "," ","T","Daniels-Strawberry",-111.26,40.3,0,2494,11.6899995803833,12.1700000762939,-5.44999980926514,4.94000005722046,-1.82000005245209,2.4300000667572,814.159973144531,5.36703491579627,67.4774835823557,77.9416961669922,43.6414985656738,625.203301084663,462.311772839046,NA,520.037770181957,519.845324218348,519.652878254739,519.460432291131,519.267986327522,519.075540363913,521
"734298","USS0011J32S",2005-04-01,"WESD",317.5," "," ","T","Currant Creek",-111.09,40.36,0,2470,12.0500001907349,12.6199998855591,-6.1399998664856,3.6800000667572,-4.69999980926514,1.47000002861023,604.460021972656,2.4642155426093,159.327353873063,63.2824974060059,39.5912971496582,340.054733344132,262.935846089646,NA,359.365502001237,359.038602401484,358.711702801731,358.384803201978,358.057903602226,357.731004002473,361
"745055","USS0011J37S",2005-04-01,"WESD",609.6," "," ","T","Hardscrabble",-111.72,40.87,0,2253,11.9899997711182,11.1499996185303,-3.17000007629395,6.19999980926514,0.409999996423721,2.66000008583069,990.580017089844,7.92614743220779,306.682336668905,157.260589599609,65.1208953857422,662.090857555588,678.585947165999,NA,587.611993815635,599.934392578762,612.256791341889,624.579190105016,636.901588868143,649.22398763127,526
"757331","USS0011J42S",2005-04-01,"WESD",1536.7," "," ","T","Snowbird",-111.66,40.56,0,3003,7.55999994277954,7.55000019073486,-5.53999996185303,2.89000010490417,-1.78999996185303,2.51999998092651,1482.14001464844,13.433723189693,336.892327558141,167.157501220703,124.518096923828,1361.47476751751,1152.06490040548,NA,1353.53019458377,1335.63623350052,1317.74227241728,1299.84831133403,1281.95435025078,1264.06038916754,1443
"773668","USS0011J46S",2005-04-01,"WESD",322.6," "," ","T","Beaver Divide",-111.1,40.61,0,2515,11.3800001144409,11.9499998092651,-5.59999990463257,4.32999992370605,-2.72000002861023,2.04999995231628,750.590026855469,4.65446720078018,233.92588182993,73.0944976806641,44.7355003356934,454.860202807932,484.274917151871,NA,424.998919354876,427.598703225851,430.198487096827,432.798270967802,435.398054838777,437.997838709752,412
"790005","USS0011J52S",2005-04-01,"WESD",439.4," "," ","T","Parley's Summit",-111.63,40.76,0,2275,12.2700004577637,11.710000038147,-3.49000000953674,6.3600001335144,0.439999997615814,2.75,875.150024414062,3.33201501347664,207.345231353265,115.447494506836,58.8490982055664,598.522818976097,655.331557061506,NA,570.856732236796,581.828078684155,592.799425131515,603.770771578874,614.742118026233,625.713464473592,516
"806342","USS0011J53S",2005-04-01,"WESD",452.1," "," ","T","Smith & Morehouse",-111.12,40.79,0,2275,12.5799999237061,12.9300003051758,-5.28000020980835,4.75,-3.07999992370605,1.63999998569489,782.039978027344,5.16098004073292,185.914557319693,62.9459991455078,51.7645988464355,344.516756884752,215.54202493976,NA,218.216443898607,218.059732678329,217.90302145805,217.746310237771,217.589599017493,217.432887797214,219
"819052","USS0011J56S",2005-04-01,"WESD",1066.8," "," ","T","Thaynes Canyon",-111.53,40.62,0,2744,8.97000026702881,8.86999988555908,-4.65999984741211,3.85999989509583,-1.25999999046326,2.47000002861023,924.070007324219,5.33437853389172,15.2340544440967,114.14249420166,94.2988967895508,746.282726621988,680.722697963361,NA,811.360027806951,798.832033368341,786.304038929732,773.776044491122,761.248050052512,748.720055613902,874
"832413","USS0011J57S",2005-04-01,"WESD",922," "," ","T","Brighton",-111.58,40.6,0,2807,8.55000019073486,8.47000026702881,-5,3.38000011444092,-1.78999996185303,2.3199999332428,1073.31994628906,10.3303045706444,320.949145594224,127.566093444824,91.4011001586914,917.038373810245,871.260749206457,NA,970.418205427565,961.101846513078,951.785487598591,942.469128684103,933.152769769616,923.836410855129,1017
"845123","USS0011J64S",2005-04-01,"WESD",932.2," "," ","T","Lookout Peak",-111.71,40.84,0,2542,9.97000026702881,9.48999977111816,-4,4.53999996185303,-0.899999976158142,2.28999996185303,1099.71997070312,8.78076381643251,109.957024394345,180.971298217773,77.7943954467773,833.398332861217,849.411865643608,NA,755.821316999351,773.585580399221,791.349843799092,809.114107198962,826.878370598832,844.642633998703,667
"857740","USS0011J65S",2005-04-01,"WESD",919.5," "," ","T","Mill-D North",-111.64,40.66,0,2654,9.47999954223633,9.51000022888184,-4.78999996185303,4.05000019073486,-1.37999999523163,2.49000000953674,1049.72998046875,9.0396535206845,193.198160924611,155.312896728516,91.9273986816406,845.617544090587,845.275725332881,NA,940.561016995582,926.873220394698,913.185423793814,899.497627192931,885.809830592047,872.122033991164,1009
"866296","USS0011J68S",2005-04-01,"WESD",734.1," "," ","T","Parrish Creek",-111.81,40.93,0,2173,12.0500001907349,11.2700004577637,-3.39000010490417,5.8899998664856,-0.270000010728836,2.4300000667572,1117.13000488281,8.58617380942555,252.992065749045,168.809097290039,77.2742004394531,803.621205611618,790.460550202691,NA,604.828323808436,623.393988570123,641.95965333181,660.525318093498,679.090982855185,697.656647616872,512
"874821","USS0011J69S",2005-04-01,"WESD",513.1," "," ","T","Louis Meadow",-111.76,40.83,0,2282,11.6800003051758,10.960000038147,-3.5,5.59999990463257,-0.479999989271164,2.38000011444092,934.090026855469,2.92676959357758,284.247338239349,174.28759765625,76.1986999511719,713.36306588493,739.771764279748,NA,624.20914198008,646.250970376097,668.292798772113,690.334627168129,712.376455564145,734.418283960161,514
"882199","USS0011J70S",2005-04-01,"WESD",678.2," "," ","T","Cascade Mountain",-111.61,40.28,0,2336,12,11.0200004577637,-3.05999994277954,6.76999998092651,1.53999996185303,3.13000011444092,934.109985351562,13.8934208869213,259.388679429655,71.8981018066406,52.0065994262695,567.28208690267,339.411986481927,NA,653.45123853311,648.941486239732,644.431733946354,639.921981652976,635.412229359599,630.90247706622,676
"898164","USS0011K03S",2005-04-01,"WESD",546.1," "," ","T","Mammoth-Cottonwood",-111.32,39.68,0,2680,10.8900003433228,11.1700000762939,-6.30000019073486,3.94000005722046,-3.01999998092651,2.60999989509583,701.650024414062,0.22346049037465,194.566453578573,80.0170974731445,55.8951988220215,575.377988721463,471.4628491402,NA,446.063523103479,446.476227724174,446.88893234487,447.301636965566,447.714341586262,448.127046206957,444
"917787","USS0011K09S",2005-04-01,"WESD",442," "," ","T","Seeley Creek",-111.43,39.31,0,3033,7.82999992370605,8.8100004196167,-7.76999998092651,2.41000008583069,-3.01999998092651,2.55999994277954,671.099975585938,2.16219638601502,68.4943559080264,76.3714981079102,66.8536987304688,481.21593036496,542.648088477415,NA,481.473643152803,483.568371783364,485.663100413925,487.757829044486,489.852557675046,491.947286305607,471
"944447","USS0011K13S",2005-04-01,"WESD",200.7," "," ","T","Beaver Dams",-111.56,39.14,0,2552,12.2200002670288,12.1899995803833,-6.11999988555908,5.48999977111816,-1.25,3.24000000953674,729.080017089844,7.20838991853368,184.561361646288,68.1595993041992,52.3473968505859,327.395228037211,308.369917639737,NA,235.554779660033,238.465735592039,241.376691524046,244.287647456052,247.198603388059,250.109559320065,221
"960443","USS0011K15S",2005-04-01,"WESD",505.5," "," ","T","Dill's Camp",-111.47,39.05,0,2797,10.9799995422363,11.1599998474121,-6.90999984741211,4.30999994277954,-2.36999988555908,2.98000001907349,735.859985351562,5.48770061889082,101.023758896381,92.5612945556641,57.9984970092773,329.061498864552,432.630158946968,NA,397.104262823993,398.925115388791,400.74596795359,402.566820518389,404.387673083187,406.208525647986,388
"976780","USS0011K21S",2005-04-01,"WESD",650.2," "," ","T","Clear Creek #1",-111.28,39.87,0,2714,10.2799997329712,10.4499998092651,-6.05000019073486,4.48000001907349,-1.32000005245209,2.8199999332428,755.989990234375,6.00667940708831,332.535020305551,80.8246994018555,58.0048980712891,578.844547878235,489.709080274939,NA,427.248687345098,429.698424814118,432.148162283137,434.597899752157,437.047637221177,439.497374690196,415
"993117","USS0011K22S",2005-04-01,"WESD",449.6," "," ","T","Clear Creek #2",-111.25,39.89,0,2450,11.9700002670288,12.3800001144409,-6.03000020980835,4.88000011444092,-2.22000002861023,2.70000004768372,686.090026855469,6.59225011519032,345.201253611563,80.1501007080078,56.879997253418,420.580249563344,320.113520765235,NA,376.573890630144,374.888668756172,373.203446882201,371.51822500823,369.833003134258,368.147781260287,385
"1009392","USS0011K28S",2005-04-01,"WESD",444.5," "," ","T","Red Pine Ridge",-111.27,39.45,0,2763,10.6000003814697,10.8699998855591,-6.78999996185303,3.65000009536743,-3.30999994277954,2.65000009536743,814.190002441406,4.70530032984807,114.666772157214,71.9449005126953,48.0641975402832,616.579552045824,602.312459585865,NA,535.016880349425,535.82025641931,536.623632489195,537.42700855908,538.230384628965,539.03376069885,531
"1029418","USS0011K31S",2005-04-01,"WESD",508," "," ","T","Buck Flat",-111.44,39.13,0,2939,10,10.210000038147,-7.30000019073486,3.51999998092651,-2.97000002861023,2.76999998092651,822.409973144531,5.49631118416305,34.266771476008,103.527694702148,77.1439971923828,565.42468144096,512.792125821443,NA,369.57048301264,375.284579615168,380.998676217696,386.712772820224,392.426869422752,398.140966025279,341
"1056822","USS0011K39S",2005-04-01,"WESD",350.5," "," ","T","Pickle Keg",-111.58,39.01,0,2703,11.5,11.3000001907349,-5.86999988555908,5.57000017166138,-0.360000014305115,3.38000011444092,807.539978027344,6.62397589322553,174.077515134122,95.8902969360352,79.5412979125977,474.96160487821,487.225253152857,NA,442.990158836083,445.3881906033,447.786222370517,450.184254137733,452.58228590495,454.980317672167,431
"1072415","USS0011K52S",2005-04-01,"WESD",492.8," "," ","T","Payson R.S.",-111.63,39.93,0,2461,11.6599998474121,11.6499996185303,-5.3600001335144,5.75,-0.170000001788139,3.0699999332428,716.820007324219,3.48181324270455,72.6748988934745,74.943000793457,55.966796875,551.452045285655,400.501107294524,NA,435.348153082928,435.217783699514,435.0874143161,434.957044932685,434.826675549271,434.696306165857,436
"1088008","USS0011L01S",2005-04-01,"WESD",566.4," "," ","T","Farnsworth Lake",-111.68,38.77,0,2969,9.17000007629395,9.3100004196167,-6.76999998092651,3.50999999046326,-2.16000008583069,2.54999995231628,892.219970703125,8.85488625562239,322.251589243734,125.842796325684,86.9265975952148,610.908955358888,630.393640371393,NA,551.012715677747,553.815258813297,556.617801948846,559.420345084395,562.222888219945,565.025431355494,537
"1112064","USS0011L04S",2005-04-01,"WESD",309.9," "," ","T","Black Flat-U.M. Ck",-111.6,38.68,0,2858,10.9799995422363,11.2600002288818,-7.21999979019165,3.27999997138977,-4.42000007629395,1.97000002861023,554.559997558594,2.60828675243889,186.09294844237,86.8985977172852,60.7266998291016,265.213044461412,293.565164654281,NA,279.055027760074,279.466033312089,279.877038864104,280.288044416119,280.699049968134,281.110055520149,277
"1125797","USS0011L05S",2005-04-01,"WESD",317.5," "," ","T","Donkey Reservoir",-111.48,38.21,0,2948,10.9099998474121,11.710000038147,-8.14999961853027,3.67000007629395,-3.57999992370605,2.63000011444092,514.77001953125,5.52532439224218,21.3585394872572,13.7975997924805,46.8936004638672,237.510479413594,233.3259877392,NA,52.5008201574799,52.6009841889759,52.7011482204719,52.8013122519679,52.9014762834639,53.0016403149599,52
"1141762","USS0011L12S",2005-04-01,"WESD",221," "," ","T","Gooseberry RS",-111.68,38.8,0,2434,12.8000001907349,13.0500001907349,-5.76999998092651,5.61999988555908,-1.55999994277954,2.71000003814697,689.390014648438,1.77275195764188,347.343812320006,88.4901962280273,62.8264999389648,361.955356070778,289.129322454772,NA,213.612020417686,216.534424501223,219.45682858476,222.379232668297,225.301636751834,228.224040835371,199
"1161354","USS0011M03S",2005-04-01,"WESD",734.1," "," ","T","Widtsoe #3",-111.88,37.84,0,2897,11.0799999237061,11.7299995422363,-6.5,4.44000005722046,-2.20000004768372,2.17000007629395,669.75,1.84461475480484,195.200407460125,41.4939994812012,62.9314994812012,649.778965184332,552.16824010562,NA,909.785308953101,906.542370743722,903.299432534342,900.056494324962,896.813556115583,893.570617906203,926
"1169600","USS0011M06S",2005-04-01,"WESD",627.4," "," ","T","Clayton Springs",-111.83,37.97,0,3042,9.9399995803833,10.8299999237061,-7.65999984741211,2.88000011444092,-4.17999982833862,2.40000009536743,683.130004882812,0.990566621546511,347.199654199919,48.2271003723145,56.2188987731934,750.686733751142,674.444501613723,NA,567.408458580603,568.490150296723,569.571842012844,570.653533728964,571.735225445085,572.816917161205,562
"1188634","USS0012J06S",2005-04-01,"WESD",856," "," ","T","Rocky Basin-Settleme",-112.24,40.44,0,2801,9.64999961853027,9.60999965667725,-5.44000005722046,4.07999992370605,-1.49000000953674,2.88000011444092,1033.88000488281,15.4601159747304,297.55999341382,122.632598876953,75.5633010864258,831.442306881192,779.744602600038,NA,704.876634993337,705.051961992005,705.227288990672,705.402615989339,705.577942988007,705.753269986674,704
"1201251","USS0012J07S",2005-04-01,"WESD",716.3," "," ","T","Mining Fork",-112.61,40.49,0,2495,9.89999961853027,9.72000026702881,-4.23000001907349,5.09999990463257,0.300000011920929,3.13000011444092,966.5,11.1570219581725,110.307616057017,78.382698059082,59.0236968994141,716.581677032384,650.102331965664,NA,792.313903503593,791.976684204311,791.63946490503,791.302245605749,790.965026306467,790.627807007186,794
"1211636","USS0012J09S",2005-04-01,"WESD",348," "," ","T","Dry Fork",-112.17,40.57,0,2216,12.7600002288818,11.9399995803833,-2.83999991416931,6.59000015258789,0.419999986886978,2.6800000667572,837.080017089844,9.71622487867967,19.967838244726,101.568199157715,69.0783996582031,500.642244212033,550.758203361275,NA,79.7282362876732,82.6738835452079,85.6195308027425,88.5651780602772,91.5108253178118,94.4564725753465,65
"1227973","USS0012K01S",2005-04-01,"WESD",398.8," "," ","T","Vernon Creek",-112.41,39.94,0,2159,13.6999998092651,14,-3.65000009536743,7.63000011444092,1.54999995231628,3.28999996185303,626.210021972656,4.63514412495836,29.4657738926665,59.108097076416,66.0580978393555,296.252080477876,260.149426182339,NA,268.999036793093,268.998844151711,268.99865151033,268.998458868948,268.998266227567,268.998073586186,269
"1248433","USS0012L04S",2005-04-01,"WESD",520.7," "," ","T","Box Creek",-112.02,38.51,0,2990,10.1099996566772,10.5,-7.1100001335144,3.86999988555908,-2.38000011444092,2.58999991416931,697.380004882812,3.22107257228089,163.569034462601,72.0634994506836,53.4351005554199,516.462058799854,421.634282258829,NA,548.2325035958,547.67900431496,547.12550503412,546.57200575328,546.01850647244,545.4650071916,551
"1268490","USS0012L06S",2005-04-01,"WESD",533.4," "," ","T","Kimberly Mine",-112.39,38.48,0,2810,11.2399997711182,11.3299999237061,-6.32000017166138,4.78999996185303,-1.6599999666214,2.67000007629395,890.619995117188,11.2162683453706,324.123702985773,85.5974960327148,84.5018005371094,620.534045047096,700.776451037848,NA,496.144745622306,500.173694746767,504.202643871228,508.231592995689,512.26054212015,516.289491244611,476
"1284765","USS0012L07S",2005-04-01,"WESD",711.2," "," ","T","Big Flat",-112.36,38.3,0,3146,8.55000019073486,9.36999988555908,-7.86999988555908,2.51999998092651,-3.51999998092651,2.25,862.809997558594,5.98660258488345,283.107105285724,116.113395690918,112.369697570801,809.109115662643,834.037129147649,NA,704.662910572489,707.795492686987,710.928074801485,714.060656915983,717.193239030481,720.325821144979,689
"1300358","USS0012L12S",2005-04-01,"WESD",528.3," "," ","T","Merchant Valley",-112.44,38.3,0,2652,12.4399995803833,12.9899997711182,-7.13000011444092,4.36999988555908,-3.71000003814697,2.48000001907349,741.869995117188,4.87798828052245,143.044074714254,94.8209991455078,87.8382949829102,548.45350853877,605.952612662015,NA,506.863777395789,509.636532874947,512.409288354104,515.182043833262,517.95479931242,520.727554791578,493
"1314308","USS0012L15S",2005-04-01,"WESD",612.1," "," ","T","Pine Creek",-112.25,38.88,0,2705,10.789999961853,10.7600002288818,-5.90000009536743,5,-0.800000011920929,3.30999994277954,812.340026855469,6.98326839447254,351.194681632549,83.2733993530273,79.4882965087891,504.232198876539,684.521194170418,NA,487.695789544868,487.834947453841,487.974105362815,488.113263271789,488.252421180762,488.391579089736,487
"1335450","USS0012M03S",2005-04-01,"WESD",845.8," "," ","T","Webster Flat",-112.9,37.58,0,2743,11.0799999237061,11.0500001907349,-5.44000005722046,5.05999994277954,-0.97000002861023,2.55999994277954,780.309997558594,5.01154470198763,315.37290405088,51.6522979736328,56.7056999206543,783.425174158169,1084.22752563874,NA,955.124666378515,962.149599654217,969.17453292992,976.199466205623,983.224399481326,990.249332757029,920
"1351074","USS0012M05S",2005-04-01,"WESD",579.1," "," ","T","Harris Flat",-112.58,37.49,0,2380,14.0699996948242,14.8299999237061,-5.73000001907349,5.92000007629395,-2.24000000953674,2.49000000953674,529.700012207031,0.598081956082636,188.737768483677,19.2537002563477,35.0326995849609,503.648150193502,391.352772764672,NA,574,574,574,574,574,574,574
"1364528","USS0012M06S",2005-04-01,"WESD",297.2," "," ","T","Long Valley Jct",-112.51,37.49,0,2279,14.9099998474121,15.460000038147,-5.25,6.92999982833862,-1.05999994277954,2.78999996185303,512.919982910156,2.3364626677385,128.984128741271,15.4487991333008,33.7028999328613,560.625339976364,476.577448962414,NA,349.412957175873,354.695548611048,359.978140046223,365.260731481398,370.543322916572,375.825914351747,323
"1386755","USS0012M13S",2005-04-01,"WESD",784.9," "," ","T","Castle Valley",-112.74,37.66,0,2898,10.1700000762939,10.3000001907349,-6.09999990463257,3.4300000667572,-3.3199999332428,2.05999994277954,667.140014648438,2.02499271320834,93.6726618639357,44.8334007263184,58.3622970581055,757.655280456241,825.721587669995,NA,1018.82497834305,1012.18997401166,1005.55496968027,998.919965348886,992.284961017496,985.649956686107,1052
"1409664","USS0012M23S",2005-04-01,"WESD",1686.6," "," ","T","Midway Valley",-112.84,37.57,0,3036,8.77999973297119,9.38000011444092,-6.82999992370605,2.86999988555908,-3.03999996185303,1.61000001430511,905.690002441406,0.53521997388831,225.54025203458,49.4127006530762,55.4953994750977,1061.57472011332,1011.59868544648,NA,1504.81896289945,1478.38275547934,1451.94654805923,1425.51034063912,1399.07413321901,1372.6379257989,1637
"1420049","USS0012M26S",2005-04-01,"WESD",569," "," ","T","Agua Canyon",-112.27,37.52,0,2583,12.8299999237061,12.9399995803833,-6.05000019073486,5.51000022888184,-1.82000005245209,2.91000008583069,605.070007324219,3.26484034198994,283.261758527784,20.8239002227783,45.5608978271484,620.970792020221,479.909233001014,NA,545.763124573262,544.715749487914,543.668374402567,542.620999317219,541.573624231871,540.526249146524,551
"1440106","USS0013M02S",2005-04-01,"WESD",411.5," "," ","T","Long Flat",-113.4,37.51,0,2457,13.2200002670288,12.9700002670288,-4.76000022888184,6.8899998664856,0.560000002384186,2.67000007629395,595.5,2.90604772788548,78.8524870379549,34.6950988769531,75.9520950317383,516.374735489691,580.659078848214,NA,438.230935116943,440.877122140332,443.52330916372,446.169496187109,448.815683210498,451.461870233886,425
"1453839","USS0013M04S",2005-04-01,"WESD",0," "," ","T","Little Grassy",-113.85,37.49,0,1902,16.6200008392334,16.7000007629395,-3.75999999046326,9.97999954223633,3.33999991416931,3.70000004768372,591.059997558594,1.54414031495644,333.065669181368,16.3144989013672,43.3589973449707,472.484925772794,487.537750010049,NA,84.558838789051,101.470606546861,118.382374304671,135.294142062482,152.205909820292,169.117677578102,0
"1470083","USS0013M05S",2005-04-01,"WESD",1361.4," "," ","T","Kolob",-113.05,37.53,0,2796,10.6599998474121,11.0200004577637,-6.73000001907349,4.73999977111816,-1.17999994754791,2.35999989509583,857.109985351562,3.5935300689077,95.5187032977784,59.4457969665527,71.7574005126953,950.322518215254,750.88599584032,NA,748.445134960168,748.534161952201,748.623188944235,748.712215936269,748.801242928302,748.890269920336,748
"1476779","USS0013M06S",2005-04-01,"WESD",510.5," "," ","T","Gutz Peak",-113.94,37.5,0,2132,14.4099998474121,13.8500003814697,-4.17000007629395,8.60000038146973,2.78999996185303,4.30000019073486,719.25,1.56200830325298,4.67048892436668,15.2491998672485,55.8588981628418,435.442013573741,157.583538236387,NA,0,0,0,0,0,0,0
"1483475","USS0013M07S",2005-04-01,"WESD",657.9," "," ","T","Gardner Peak",-113.46,37.4,0,2564,12.3599996566772,11.9399995803833,-5.23000001907349,6.55000019073486,0.730000019073486,3.13000011444092,688.820007324219,9.18439602698593,317.014184249856,32.3004989624023,73.7807006835938,487.456839247328,457.873241209237,NA,115,115,115,115,115,115,115
"1500928","USW00024127",2005-04-01,"WESD",0," "," ","0","SALT LAKE CITY INTL AP",-111.9694,40.7781,0,1290,17.7700004577637,17.6399993896484,0.959999978542328,11.6000003814697,5.42000007629395,3.51999998092651,409.769989013672,0.0432557527490177,359.999999999994,49.3164978027344,26.9778995513916,0,0,NA,0,0,0,0,0,0,0
"81562","USS0009J01S",2006-04-01,"WESD",254," "," ","T","King's Cabin",-109.54,40.72,0,2747,9.92000007629395,10.1000003814697,-6.69000005722046,2.34999990463257,-5.23000001907349,1.16999995708466,671.659973144531,4.78612435679289,87.9330736332216,27.7395992279053,98.5160980224609,231.837022998241,208.381897875911,NA,162.936284876323,164.123541851588,165.310798826853,166.498055802118,167.685312777382,168.872569752647,157
"97899","USS0009J05S",2006-04-01,"WESD",355.6," "," ","T","Mosby Mtn.",-109.89,40.61,0,2940,9,9.51000022888184,-7.94000005722046,1.80999994277954,-5.3899998664856,1.72000002861023,741.030029296875,1.89678728327232,118.85039185745,22.4615993499756,81.2182006835938,382.765712391741,359.255656857314,NA,315.375172022605,316.050206427126,316.725240831647,317.400275236169,318.07530964069,318.750344045211,312
"111632","USS0009J08S",2006-04-01,"WESD",142.2," "," ","T","Hickerson Park",-109.96,40.91,0,2781,10.2200002670288,10.4499998092651,-7.05000019073486,2.20000004768372,-5.82000017166138,1.21000003814697,548.580017089844,3.48667252307866,160.692760555936,29.0303993225098,87.3628005981445,146.629578164656,164.572360906734,NA,57.3173800678827,58.5808560814592,59.8443320950357,61.1078081086122,62.3712841221888,63.6347601357653,51
"127969","USS0009J16S",2006-04-01,"WESD",264.2," "," ","T","Trout Creek",-109.67,40.74,0,2854,9.28999996185303,9.56999969482422,-7.01999998092651,1.82000005245209,-5.65999984741211,1.17999994754791,697.659973144531,1.48509419801237,267.774829830569,24.4925994873047,90.3390960693359,370.854174301367,351.948699410765,NA,230.377909941043,233.853491929252,237.32907391746,240.804655905669,244.280237893878,247.755819882086,213
"141361","USS0009K01S",2006-04-01,"WESD",106.7," "," ","T","East Willow Creek",-109.53,39.31,0,2595,11.1199998855591,11.0799999237061,-5.78999996185303,4.59999990463257,-1.91999995708466,1.77999997138977,523.950012207031,1.57835380153368,80.2727270697663,14.6694993972778,38.3272972106934,106.60866829344,60.9892507583398,NA,37.0000000027445,37.0000000032933,37.0000000038422,37.0000000043911,37.00000000494,37.0000000054889,37
"160302","USS0009L03S",2006-04-01,"WESD",297.2," "," ","T","Lasal Mountain",-109.27,38.48,0,2849,11.539999961853,10.9399995803833,-6.28000020980835,5.32999992370605,-0.879999995231628,2.69000005722046,834.97998046875,7.48796762321208,301.127208872154,51.4824981689453,92.2237014770508,402.012309534928,286.29805854003,NA,215,215,215,215,215,215,215
"177724","USS0009M02S",2006-04-01,"WESD",215.9," "," ","T","Camp Jackson",-109.49,37.81,0,2638,11.4300003051758,10.0299997329712,-4.65999984741211,5.92000007629395,0.400000005960464,2.75999999046326,715.349975585938,8.54732262685655,272.159046815017,71.8532943725586,120.983093261719,119.504533485183,96.8275975635398,NA,2.80162626269744e-05,3.36195151523692e-05,3.92227676777641e-05,4.4826020203159e-05,5.04292727285539e-05,5.60325252539487e-05,0
"191457","USS0010J01S",2006-04-01,"WESD",203.2," "," ","T","Hole-in-Rock",-110.19,40.92,0,2832,9.77000045776367,10.289999961853,-7.19999980926514,1.96000003814697,-5.8600001335144,1.10000002384186,565.909973144531,4.36565797328018,12.2142126904277,45.4468002319336,91.1778945922852,152.938295070017,187.197057108702,NA,246.633641710562,245.360370052675,244.087098394787,242.8138267369,241.540555079012,240.267283421125,253
"205190","USS0010J04S",2006-04-01,"WESD",332.7," "," ","T","Hewinta",-110.48,40.95,0,2905,9.53999996185303,10.1700000762939,-7.73999977111816,1.38999998569489,-6.76999998092651,0.77999997138977,662.460021972656,1.95529107388256,331.747178159237,73.1356964111328,77.2440948486328,340.841278707967,369.513099418509,NA,332.337180635991,333.604616763189,334.872052890387,336.139489017585,337.406925144783,338.674361271981,326
"226425","USS0010J10S",2006-04-01,"WESD",340.4," "," ","T","Lakefork #1",-110.43,40.6,0,3138,8.06999969482422,8.9399995803833,-8.5600004196167,0.430000007152557,-7.21000003814697,1.53999996185303,678.039978027344,1.0087942885972,244.612222176501,50.0083999633789,66.1479949951172,397.674696101531,307.570295378531,NA,330.208426688091,329.45011202571,328.691797363328,327.933482700946,327.175168038564,326.416853376182,334
"251256","USS0010J18S",2006-04-01,"WESD",309.9," "," ","T","Rock Creek",-110.69,40.55,0,2404,11.6800003051758,11.9700002670288,-5.67999982833862,4.17000007629395,-3.34999990463257,1.89999997615814,609.840026855469,1.17958444335404,230.540740031152,53.225700378418,48.5750999450684,312.234648238001,126.863372250596,NA,278.369388301287,272.043265961544,265.717143621802,259.391021282059,253.064898942317,246.738776602574,310
"267593","USS0010J20S",2006-04-01,"WESD",408.9," "," ","T","Steel Creek Park",-110.5,40.91,0,3086,8.26000022888184,8.94999980926514,-7.3899998664856,1.04999995231628,-6.17000007629395,0.949999988079071,762.510009765625,3.6784973319539,32.0648626684663,86.8357009887695,85.4633941650391,440.047933933647,414.865353243954,NA,423.902657935883,423.483189523059,423.063721110236,422.644252697412,422.224784284589,421.805315871765,426
