"","ID","DATE","ELEMENT","VALUE","MFLAG","QFLAG","SFLAG","NAME","LONGITUDE","LATITUDE","ELEVATION","elevation","tmax_normal_annual","vpdmax_normal_annual","tdmean_normal_annual","tmean_normal_annual","tmin_normal_annual","vpdmin_normal_annual","ppt_normal_annual","slope","aspect","ppt_2021_02","ppt_2021_03","CV_GAM_MODEL","CV_GAM_RASTER_PREDS","CV_GAM_SNODAS_UA_50_50","CV_GAM_SNODAS_50_50","CV_GAM_SNODAS_60_40","CV_GAM_SNODAS_70_30","CV_GAM_SNODAS_80_20","CV_GAM_SNODAS_90_10","CV_GAM_SNODAS_100","SNODAS_VALUE"
"1316168","USS0012L15S",2010-04-01,"WESD",576.6," "," ","T","Pine Creek",-112.25,38.88,0,2705,10.789999961853,10.7600002288818,-5.90000009536743,5,-0.800000011920929,3.30999994277954,812.340026855469,6.98326839447254,351.194681632549,83.2733993530273,79.4882965087891,99999,459.884967598811,NA,197.551388076169,197.661665691403,197.771943306637,197.882220921871,197.992498537105,198.102776152339,197
"1321717","USS0012L20S",2010-04-01,"WESD",337.8," "," ","T","Jones Corral",-112.17,38.07,0,3003,9.89000034332275,10.3900003433228,-7.1100001335144,3.58999991416931,-2.72000002861023,2.25,680.659973144531,3.54809696702732,4.87964734579263,45.9511985778809,66.222900390625,99999,358.829835335401,NA,271.950453384781,272.340544061737,272.730634738693,273.12072541565,273.510816092606,273.900906769562,270
"1337310","USS0012M03S",2010-04-01,"WESD",662.9," "," ","T","Webster Flat",-112.9,37.58,0,2743,11.0799999237061,11.0500001907349,-5.44000005722046,5.05999994277954,-0.97000002861023,2.55999994277954,780.309997558594,5.01154470198763,315.37290405088,51.6522979736328,56.7056999206543,99999,543.049909173484,NA,653.44307264505,651.731687174059,650.020301703069,648.308916232079,646.597530761089,644.886145290099,662
"1352934","USS0012M05S",2010-04-01,"WESD",309.9," "," ","T","Harris Flat",-112.58,37.49,0,2380,14.0699996948242,14.8299999237061,-5.73000001907349,5.92000007629395,-2.24000000953674,2.49000000953674,529.700012207031,0.598081956082636,188.737768483677,19.2537002563477,35.0326995849609,99999,356.944327858741,NA,259.655911644753,262.787093973704,265.918276302655,269.049458631605,272.180640960556,275.311823289506,244
"1366388","USS0012M06S",2010-04-01,"WESD",215.9," "," ","T","Long Valley Jct",-112.51,37.49,0,2279,14.9099998474121,15.460000038147,-5.25,6.92999982833862,-1.05999994277954,2.78999996185303,512.919982910156,2.3364626677385,128.984128741271,15.4487991333008,33.7028999328613,99999,316.915252834422,NA,183.366268148047,186.239521777656,189.112775407265,191.986029036874,194.859282666484,197.732536296093,169
"1388615","USS0012M13S",2010-04-01,"WESD",502.9," "," ","T","Castle Valley",-112.74,37.66,0,2898,10.1700000762939,10.3000001907349,-6.09999990463257,3.4300000667572,-3.3199999332428,2.05999994277954,667.140014648438,2.02499271320834,93.6726618639357,44.8334007263184,58.3622970581055,99999,496.568391559347,NA,501.541390305878,501.449668367054,501.35794642823,501.266224489405,501.174502550581,501.082780611757,502
"1411524","USS0012M23S",2010-04-01,"WESD",820.4," "," ","T","Midway Valley",-112.84,37.57,0,3036,8.77999973297119,9.38000011444092,-6.82999992370605,2.86999988555908,-3.03999996185303,1.61000001430511,905.690002441406,0.53521997388831,225.54025203458,49.4127006530762,55.4953994750977,99999,586.667692872742,NA,808.262827722179,804.515393266615,800.76795881105,797.020524355486,793.273089899922,789.525655444358,827
"1421909","USS0012M26S",2010-04-01,"WESD",350.5," "," ","T","Agua Canyon",-112.27,37.52,0,2583,12.8299999237061,12.9399995803833,-6.05000019073486,5.51000022888184,-1.82000005245209,2.91000008583069,605.070007324219,3.26484034198994,283.261758527784,20.8239002227783,45.5608978271484,99999,375.326518812039,NA,368.298578824253,368.358294589103,368.418010353954,368.477726118804,368.537441883655,368.597157648505,368
"1441966","USS0013M02S",2010-04-01,"WESD",391.2," "," ","T","Long Flat",-113.4,37.51,0,2457,13.2200002670288,12.9700002670288,-4.76000022888184,6.8899998664856,0.560000002384186,2.67000007629395,595.5,2.90604772788548,78.8524870379549,34.6950988769531,75.9520950317383,99999,441.640936557431,NA,397.562026598415,398.074431918098,398.586837237781,399.099242557464,399.611647877147,400.12405319683,395
"1455699","USS0013M04S",2010-04-01,"WESD",167.6," "," ","T","Little Grassy",-113.85,37.49,0,1902,16.6200008392334,16.7000007629395,-3.75999999046326,9.97999954223633,3.33999991416931,3.70000004768372,591.059997558594,1.54414031495644,333.065669181368,16.3144989013672,43.3589973449707,99999,361.067879448792,NA,140.488903606915,145.186684328298,149.884465049681,154.582245771064,159.280026492447,163.97780721383,117
"1471943","USS0013M05S",2010-04-01,"WESD",784.9," "," ","T","Kolob",-113.05,37.53,0,2796,10.6599998474121,11.0200004577637,-6.73000001907349,4.73999977111816,-1.17999994754791,2.35999989509583,857.109985351562,3.5935300689077,95.5187032977784,59.4457969665527,71.7574005126953,99999,575.512642707214,NA,766.932426405516,763.11891168662,759.305396967723,755.491882248826,751.67836752993,747.864852811033,786
"1478639","USS0013M06S",2010-04-01,"WESD",459.7," "," ","T","Gutz Peak",-113.94,37.5,0,2132,14.4099998474121,13.8500003814697,-4.17000007629395,8.60000038146973,2.78999996185303,4.30000019073486,719.25,1.56200830325298,4.67048892436668,15.2491998672485,55.8588981628418,99999,260.441182832808,NA,523,523,523,523,523,523,523
"1485335","USS0013M07S",2010-04-01,"WESD",508," "," ","T","Gardner Peak",-113.46,37.4,0,2564,12.3599996566772,11.9399995803833,-5.23000001907349,6.55000019073486,0.730000019073486,3.13000011444092,688.820007324219,9.18439602698593,317.014184249856,32.3004989624023,73.7807006835938,99999,484.753207501015,NA,495,495,495,495,495,495,495
"1502788","USW00024127",2010-04-01,"WESD",0," "," ","0","SALT LAKE CITY INTL AP",-111.9694,40.7781,0,1290,17.7700004577637,17.6399993896484,0.959999978542328,11.6000003814697,5.42000007629395,3.51999998092651,409.769989013672,0.0432557527490177,359.999999999994,49.3164978027344,26.9778995513916,99999,0,NA,3.92980120486717,3.51576144584061,3.10172168681404,2.68768192778748,2.27364216876091,1.85960240973435,6
"16214","US1UTDV0020",2011-04-01,"WESD",0," "," ","N","FARMINGTON 1.5 NNW",-111.9067,41.0078,0,1339,17.5,17.3099994659424,0.180000007152557,11.0299997329712,4.55000019073486,3.75,549.739990234375,2.64922645027647,225.226188514806,58.8134994506836,27.706600189209,99999,134.080789738942,NA,29.2726616172402,35.1271939406882,40.9817262641363,46.8362585875843,52.6907909110324,58.5453232344804,0
"83422","USS0009J01S",2011-04-01,"WESD",312.4," "," ","T","King's Cabin",-109.54,40.72,0,2747,9.92000007629395,10.1000003814697,-6.69000005722046,2.34999990463257,-5.23000001907349,1.16999995708466,671.659973144531,4.78612435679289,87.9330736332216,27.7395992279053,98.5160980224609,99999,164.319252696944,NA,251.2105768849,250.05269226188,248.89480763886,247.73692301584,246.57903839282,245.4211537698,257
"99759","USS0009J05S",2011-04-01,"WESD",398.8," "," ","T","Mosby Mtn.",-109.89,40.61,0,2940,9,9.51000022888184,-7.94000005722046,1.80999994277954,-5.3899998664856,1.72000002861023,741.030029296875,1.89678728327232,118.85039185745,22.4615993499756,81.2182006835938,99999,374.219653378514,NA,367.386617591267,367.46394110952,367.541264627773,367.618588146027,367.69591166428,367.773235182533,367
"113492","USS0009J08S",2011-04-01,"WESD",190.5," "," ","T","Hickerson Park",-109.96,40.91,0,2781,10.2200002670288,10.4499998092651,-7.05000019073486,2.20000004768372,-5.82000017166138,1.21000003814697,548.580017089844,3.48667252307866,160.692760555936,29.0303993225098,87.3628005981445,99999,206.95957604025,NA,108.54396194516,111.452754334192,114.361546723224,117.270339112256,120.179131501289,123.087923890321,94
"129829","USS0009J16S",2011-04-01,"WESD",289.6," "," ","T","Trout Creek",-109.67,40.74,0,2854,9.28999996185303,9.56999969482422,-7.01999998092651,1.82000005245209,-5.65999984741211,1.17999994754791,697.659973144531,1.48509419801237,267.774829830569,24.4925994873047,90.3390960693359,99999,362.415655866609,NA,312.852476259221,314.022971511065,315.193466762909,316.363962014753,317.534457266598,318.704952518442,307
"143221","USS0009K01S",2011-04-01,"WESD",287," "," ","T","East Willow Creek",-109.53,39.31,0,2595,11.1199998855591,11.0799999237061,-5.78999996185303,4.59999990463257,-1.91999995708466,1.77999997138977,523.950012207031,1.57835380153368,80.2727270697663,14.6694993972778,38.3272972106934,99999,150.556066421149,NA,321.99999918466,321.999999021592,321.999998858524,321.999998695456,321.999998532388,321.99999836932,322
"162162","USS0009L03S",2011-04-01,"WESD",289.6," "," ","T","Lasal Mountain",-109.27,38.48,0,2849,11.539999961853,10.9399995803833,-6.28000020980835,5.32999992370605,-0.879999995231628,2.69000005722046,834.97998046875,7.48796762321208,301.127208872154,51.4824981689453,92.2237014770508,99999,403.418266549664,NA,335,335,335,335,335,335,335
"179584","USS0009M02S",2011-04-01,"WESD",284.5," "," ","T","Camp Jackson",-109.49,37.81,0,2638,11.4300003051758,10.0299997329712,-4.65999984741211,5.92000007629395,0.400000005960464,2.75999999046326,715.349975585938,8.54732262685655,272.159046815017,71.8532943725586,120.983093261719,99999,144.045638663804,NA,307.999976749382,307.999972099258,307.999967449134,307.999962799011,307.999958148887,307.999953498763,308
"193317","USS0010J01S",2011-04-01,"WESD",218.4," "," ","T","Hole-in-Rock",-110.19,40.92,0,2832,9.77000045776367,10.289999961853,-7.19999980926514,1.96000003814697,-5.8600001335144,1.10000002384186,565.909973144531,4.36565797328018,12.2142126904277,45.4468002319336,91.1778945922852,99999,204.94904806758,NA,213.927048276219,213.712457931462,213.497867586706,213.28327724195,213.068686897194,212.854096552437,215
"207050","USS0010J04S",2011-04-01,"WESD",327.7," "," ","T","Hewinta",-110.48,40.95,0,2905,9.53999996185303,10.1700000762939,-7.73999977111816,1.38999998569489,-6.76999998092651,0.77999997138977,662.460021972656,1.95529107388256,331.747178159237,73.1356964111328,77.2440948486328,99999,414.300259626207,NA,382.235172662542,385.08220719505,387.929241727559,390.776276260067,393.623310792575,396.470345325084,368
"211948","USS0010J06S",2011-04-01,"WESD",200.7," "," ","T","Burts Miller Ranch",-110.85,40.98,0,2414,11.7799997329712,12.5799999237061,-5.63000011444092,3.97000002861023,-3.83999991416931,1.35000002384186,548.109985351562,1.53806616126239,347.087595527821,45.2332000732422,49.0676002502441,99999,177.288982610357,NA,266.084597070684,260.501516484821,254.918435898958,249.335355313095,243.752274727232,238.169194141368,294
"228285","USS0010J10S",2011-04-01,"WESD",403.9," "," ","T","Lakefork #1",-110.43,40.6,0,3138,8.06999969482422,8.9399995803833,-8.5600004196167,0.430000007152557,-7.21000003814697,1.53999996185303,678.039978027344,1.0087942885972,244.612222176501,50.0083999633789,66.1479949951172,99999,435.363707671916,NA,499.286125223933,497.343350268719,495.400575313506,493.457800358293,491.515025403079,489.572250447866,509
"233121","USS0010J12S",2011-04-01,"WESD",231.1," "," ","T","Lakefork #3",-110.35,40.55,0,2526,11.3100004196167,11.9200000762939,-5.59000015258789,4.28999996185303,-2.74000000953674,2.42000007629395,416.679992675781,15.5234788286591,105.286259361646,40.5443000793457,55.1269989013672,99999,169.810173739698,NA,244.91564927012,242.898779124144,240.881908978168,238.865038832192,236.848168686216,234.83129854024,255
"237523","USS0010J17S",2011-04-01,"WESD",414," "," ","T","Bear River RS",-110.83,40.89,0,2602,11.0799999237061,12.1899995803833,-6.57000017166138,2.92000007629395,-5.25,0.910000026226044,565.219970703125,3.33343852487204,296.562756315226,63.4275970458984,62.0902976989746,99999,323.148650270944,NA,507.745776185432,489.494931422519,471.244086659605,452.993241896692,434.742397133778,416.491552370864,599
"253116","USS0010J18S",2011-04-01,"WESD",271.8," "," ","T","Rock Creek",-110.69,40.55,0,2404,11.6800003051758,11.9700002670288,-5.67999982833862,4.17000007629395,-3.34999990463257,1.89999997615814,609.840026855469,1.17958444335404,230.540740031152,53.225700378418,48.5750999450684,99999,165.273845552985,NA,412.006086603273,407.207303923928,402.408521244582,397.609738565237,392.810955885892,388.012173206546,436
"269453","USS0010J20S",2011-04-01,"WESD",442," "," ","T","Steel Creek Park",-110.5,40.91,0,3086,8.26000022888184,8.94999980926514,-7.3899998664856,1.04999995231628,-6.17000007629395,0.949999988079071,762.510009765625,3.6784973319539,32.0648626684663,86.8357009887695,85.4633941650391,99999,533.436683084423,NA,492.021716785282,493.826060142339,495.630403499395,497.434746856452,499.239090213508,501.043433570565,483
"273855","USS0010J21S",2011-04-01,"WESD",584.2," "," ","T","EF Blacks Fork GS",-110.54,40.88,0,2859,9.94999980926514,10.4499998092651,-7.71000003814697,1.55999994277954,-6.84000015258789,0.800000011920929,716.590026855469,2.07697143503362,70.9655407279232,73.3986968994141,74.5895004272461,99999,358.229332489267,NA,509.242140694953,494.490568833943,479.738996972934,464.987425111924,450.235853250915,435.484281389905,583
"278257","USS0010J22S",2011-04-01,"WESD",302.3," "," ","T","Blacks Fork Jct",-110.58,40.96,0,2723,10.539999961853,10.9399995803833,-7.09999990463257,2.3199999332428,-5.90999984741211,0.899999976158142,518.059997558594,3.00617219952069,265.05182325488,63.6484985351562,68.1407012939453,99999,311.674613573743,NA,436.278201123717,430.93384134846,425.589481573203,420.245121797946,414.90076202269,409.556402247433,463
"294222","USS0010J25S",2011-04-01,"WESD",891.5," "," ","T","Lakefork Basin",-110.62,40.74,0,3350,7.15999984741211,7.75,-7.09999990463257,0.25,-6.65999984741211,1.01999998092651,982.429992675781,3.40649694120011,153.130899651749,104.296600341797,71.9047012329102,99999,820.569918011016,NA,868.793619818728,865.952343782473,863.111067746219,860.269791709965,857.42851567371,854.587239637456,883
"307366","USS0010J26S",2011-04-01,"WESD",688.3," "," ","T","Five Points Lake",-110.47,40.72,0,3378,7.01999998092651,7.59999990463257,-7.3899998664856,-0.0199999995529652,-7.05999994277954,1.04999995231628,899.590026855469,5.76543064390204,140.480202163667,78.8807983398438,68.4054946899414,99999,678.125971007618,NA,691.832843227963,691.199411873556,690.565980519148,689.932549164741,689.299117810333,688.665686455926,695
"323703","USS0010J30S",2011-04-01,"WESD",726.4," "," ","T","Brown Duck",-110.59,40.58,0,3176,8.05000019073486,8.86999988555908,-8.47999954223633,0.899999976158142,-6.26000022888184,1.60000002384186,887,1.74620744356898,90.9459424829086,75.3267974853516,79.9032974243164,99999,678.821468339126,NA,715.318651405148,714.382381686177,713.446111967207,712.509842248237,711.573572529266,710.637302810296,720
"338955","USS0010J35S",2011-04-01,"WESD",558.8," "," ","T","Lily Lake",-110.8,40.86,0,2776,10.0600004196167,11.0600004196167,-6.98999977111816,2.22000002861023,-5.63000011444092,1,740.25,3.5403808747547,6.02004792518575,71.9704971313477,65.0101013183594,99999,437.644690134279,NA,514.690651364854,508.628781637825,502.566911910796,496.505042183767,490.443172456738,484.381302729709,545
"354548","USS0010J43S",2011-04-01,"WESD",447," "," ","T","Chepeta",-110.01,40.77,0,3188,7.23000001907349,7.8899998664856,-7.38000011444092,0.219999998807907,-6.78999996185303,1.27999997138977,799.5,3.63135708957878,208.798117965602,41.9619979858398,83.6820983886719,99999,484.749219747264,NA,486.734768877624,486.681722653148,486.628676428673,486.575630204198,486.522583979722,486.469537755247,487
"370885","USS0010J44S",2011-04-01,"WESD",604.5," "," ","T","Hayden Fork",-110.88,40.8,0,2815,9.85999965667725,10.7700004577637,-7.23000001907349,1.94000005722046,-5.98000001907349,0.949999988079071,872.460021972656,4.49553122934345,89.7249163672731,102.256896972656,80.1116943359375,99999,646.18626237172,NA,694.019132631392,690.02295915767,686.026785683949,682.030612210227,678.034438736506,674.038265262784,714
"387222","USS0010J52S",2011-04-01,"WESD",914.4," "," ","T","Trial Lake",-110.95,40.68,0,2985,8.59000015258789,9.34000015258789,-6.84999990463257,1.75999999046326,-5.07999992370605,1.37999999523163,1015.75,1.3284499441869,183.281094004999,120.689498901367,75.6825942993164,99999,866.589730813149,NA,904.828480280205,903.394176336246,901.959872392287,900.525568448328,899.091264504369,897.65696056041,912
"392027","USS0010J55S",2011-04-01,"WESD",363.2," "," ","T","Spirit Lk",-110.01,40.84,0,3142,7.59000015258789,8.17000007629395,-7.26999998092651,0.479999989271164,-6.63000011444092,1.25999999046326,806.609985351562,2.63894053542034,350.235976559113,44.1350975036621,87.0974960327148,99999,491.781365542565,NA,392.786528671758,396.34383440611,399.901140140461,403.458445874813,407.015751609164,410.573057343516,375
"407992","USS0010K01S",2011-04-01,"WESD",355.6," "," ","T","Indian Canyon",-110.75,39.89,0,2716,11.1400003433228,11.3400001525879,-6,4.69000005722046,-1.75999999046326,3,637.429992675781,4.33716023420457,303.421979517047,50.1571998596191,64.0961990356445,99999,388.57052202561,NA,340.209569298159,340.251483157791,340.293397017423,340.335310877055,340.377224736687,340.419138596319,340
"424267","USS0010K02S",2011-04-01,"WESD",452.1," "," ","T","White River #1",-110.99,39.96,0,2643,10.8199996948242,11.039999961853,-5.71000003814697,4.17000007629395,-2.48000001907349,2.38000011444092,594.22998046875,5.27568472332334,256.525474316617,55.4116973876953,48.4776000976562,99999,378.628154737242,NA,431.380758189322,431.056909827187,430.733061465051,430.409213102916,430.08536474078,429.761516378645,433
"431180","USS0010K06S",2011-04-01,"WESD",449.6," "," ","T","Timberline",-110.43,39.68,0,2676,11.8299999237061,12.3299999237061,-6.34000015258789,5.51000022888184,-0.819999992847443,2.99000000953674,599.309997558594,4.41526573551928,253.13816567368,38.0116996765137,51.86669921875,99999,292.722691319212,NA,414.679303519231,414.615164223077,414.551024926924,414.48688563077,414.422746334616,414.358607038462,415
"438961","USS0011H01S",2011-04-01,"WESD",746.8," "," ","T","Klondike Narrows",-111.6,41.97,0,2266,11.039999961853,11.0299997329712,-4.34999990463257,4.82999992370605,-1.38999998569489,2.17000007629395,969.809997558594,4.61253436594496,81.9310856115405,207.107696533203,44.8714981079102,99999,692.258446057048,NA,758,758,758,758,758,758,758
"443859","USS0011H03S",2011-04-01,"WESD",342.9," "," ","T","Tony Grove RS",-111.57,41.89,0,1946,12.4399995803833,12.4499998092651,-3.55999994277954,5.03999996185303,-2.36999988555908,1.11000001430511,709.669982910156,3.1166937033002,139.081740486388,114.467597961426,24.456298828125,99999,446.629717415081,NA,393.929829569411,400.515795483293,407.101761397175,413.687727311058,420.27369322494,426.859659138822,361
"448726","USS0011H07S",2011-04-01,"WESD",718.8," "," ","T","Garden City Summit",-111.47,41.92,0,2365,10.6499996185303,10.5900001525879,-4.28000020980835,4.71000003814697,-1.23000001907349,2.22000002861023,898.419982910156,4.5924454720534,95.3028836975906,98.1131973266602,21.8199996948242,99999,558.149855033317,NA,653.397780799532,639.677336959438,625.956893119344,612.236449279251,598.516005439157,584.795561599063,722
"465063","USS0011H08S",2011-04-01,"WESD",1379.2," "," ","T","Ben Lomond Peak",-111.94,41.38,0,2050,12.5200004577637,12.3500003814697,-3.75,6.3600001335144,0.189999997615814,2.79999995231628,1422.57995605469,11.1265212121201,70.5683803513235,131.720397949219,35.2219009399414,99999,836.423704940167,NA,848.998188747519,848.597826497023,848.197464246527,847.797101996031,847.396739745535,846.996377495038,851
"481400","USS0011H21S",2011-04-01,"WESD",787.4," "," ","T","Horse Ridge",-111.45,41.31,0,2485,10.3500003814697,9.98999977111816,-4.07999992370605,4.78000020980835,-0.800000011920929,2.46000003814697,932.130004882812,0.435409999082621,160.692614821965,109.118896484375,31.978199005127,99999,739.370325806303,NA,765.840724700479,764.208869640574,762.57701458067,760.945159520766,759.313304460861,757.681449400957,774
"497737","USS0011H25S",2011-04-01,"WESD",424.2," "," ","T","Little Bear",-111.83,41.41,0,1987,12.7200002670288,12.960000038147,-4.15000009536743,6.28999996185303,-0.140000000596046,2.77999997138977,905.559997558594,7.07004097484233,322.309229886841,93.6112976074219,33.2021980285645,99999,556.976203603984,NA,511.679270916897,513.815125100276,515.950979283656,518.086833467035,520.222687650414,522.358541833794,501
"513330","USS0011H30S",2011-04-01,"WESD",769.6," "," ","T","Ben Lomond Trail",-111.92,41.38,0,1791,13.8000001907349,14.3500003814697,-4.07000017166138,6.96000003814697,0.119999997317791,2.96000003814697,1071.18005371094,4.04709191447104,93.7728085489376,131.720397949219,35.2219009399414,99999,782.243981332048,NA,775.040862845662,775.249035414795,775.457207983928,775.66538055306,775.873553122193,776.081725691325,774
"517856","USS0011H31S",2011-04-01,"WESD",431.8," "," ","T","Kilfoil Creek",-111.41,41.25,0,2265,11.6999998092651,11.460000038147,-3.84999990463257,5.48999977111816,-0.730000019073486,2.3199999332428,881.289978027344,3.10576455102885,92.1263798162534,68.2276000976562,22.3556003570557,99999,445.126445333618,NA,782.400321430704,767.680385716846,752.960450002986,738.240514289127,723.520578575268,708.800642861409,856
"522382","USS0011H32S",2011-04-01,"WESD",129.5," "," ","T","Lost Creek Resv",-111.36,41.22,0,1954,13.6400003433228,13.9499998092651,-4.32000017166138,5.78000020980835,-2.07999992370605,1.66999995708466,563.419982910156,1.37866202801706,263.69667950304,78.5158004760742,24.4004993438721,99999,300.781689869314,NA,346.183994757802,344.420793709362,342.657592660922,340.894391612483,339.131190564043,337.367989515603,355
"538719","USS0011H36S",2011-04-01,"WESD",1404.6," "," ","T","Tony Grove Lake",-111.63,41.9,0,2586,9.05000019073486,8.6899995803833,-4.26999998092651,3.75999999046326,-1.52999997138977,2.04999995231628,1208.91003417969,3.30430891537223,186.388134160072,187.05729675293,38.336498260498,99999,1166.2216645658,NA,1131.92175188217,1136.7061022586,1141.49045263504,1146.27480301147,1151.0591533879,1155.84350376434,1108
"555056","USS0011H37S",2011-04-01,"WESD",772.2," "," ","T","Bug Lake",-111.42,41.68,0,2507,10.0100002288818,10.3100004196167,-4.92000007629395,4.01000022888184,-1.99000000953674,2.16000008583069,772.22998046875,1.74798830921864,209.062748480968,106.781997680664,32.6759986877441,99999,571.421745726902,NA,737.013484854239,733.016181825086,729.018878795934,725.021575766782,721.024272737629,717.026969708477,757
"571393","USS0011H55S",2011-04-01,"WESD",779.8," "," ","T","Dry Bread Pond",-111.54,41.41,0,2515,9.89000034332275,9.67000007629395,-4.34999990463257,4.32000017166138,-1.25999999046326,2.32999992370605,788.739990234375,2.78678558411374,247.987252610088,107.969497680664,42.6879005432129,99999,639.285622585142,NA,756.259850586794,750.311820704153,744.363790821512,738.41576093887,732.467731056229,726.519701173588,786
"587730","USS0011H57S",2011-04-01,"WESD",1000.8," "," ","T","Monte Cristo",-111.5,41.47,0,2697,8.65999984741211,8.75,-5.15999984741211,3.15000009536743,-2.35999989509583,1.98000001907349,998.820007324219,1.25634628366293,304.212471539667,141.50569152832,48.8178977966309,99999,952.917588117327,NA,957.725974040842,957.47116884901,957.216363657179,956.961558465347,956.706753273516,956.451948081684,959
"595449","USS0011H58S",2011-04-01,"WESD",629.9," "," ","T","Temple Fork",-111.55,41.79,0,2230,11.4200000762939,11.4099998474121,-3.84999990463257,5.63000011444092,-0.170000001788139,2.67000007629395,757.97998046875,3.43238317971395,282.47888545728,92.80419921875,22.4084987640381,99999,501.745098860267,NA,601.175829937683,594.610995925219,588.046161912756,581.481327900292,574.916493887829,568.351659875365,634
"602176","USS0011H59S",2011-04-01,"WESD",759.5," "," ","T","Lightning Ridge",-111.49,41.36,0,2499,10.1899995803833,9.92000007629395,-4.26000022888184,4.65999984741211,-0.870000004768372,2.50999999046326,894.530029296875,1.08624596595838,165.666151445587,132.753601074219,42.1133003234863,99999,761.759539118914,NA,763.320885109121,763.185062130945,763.049239152769,762.913416174593,762.777593196417,762.641770218241,764
"607787","USS0011H60S",2011-04-01,"WESD",1071.9," "," ","T","Usu Doc Daniel",-111.51,41.86,0,2605,8.96000003814697,8.89000034332275,-4.53000020980835,3.60999989509583,-1.74000000953674,2.04999995231628,1076.65002441406,3.69377639222807,313.319078818892,116.587600708008,27.5778999328613,99999,859.815844926717,NA,977.157866714163,965.189440056996,953.221013399828,941.252586742661,929.284160085494,917.315733428326,1037
"624124","USS0011J01S",2011-04-01,"WESD",823," "," ","T","Chalk Creek #1",-111.05,40.85,0,2887,8.73999977111816,9.30000019073486,-6.40000009536743,2.72000002861023,-3.30999994277954,1.78999996185303,1056.92004394531,2.82926220198967,91.6048646992103,104.362098693848,92.0610961914062,99999,813.764109270151,NA,823.998894579538,823.398673495445,822.798452411353,822.19823132726,821.598010243168,820.997789159075,827
"640461","USS0011J02S",2011-04-01,"WESD",528.3," "," ","T","Chalk Creek #2",-111.07,40.89,0,2454,11.2700004577637,11.6300001144409,-5.25,4.61999988555908,-2.03999996185303,2.11999988555908,734.25,5.67295699457566,319.575750428287,65.3061981201172,54.2271003723145,99999,423.472990969663,NA,503.55978558506,497.871742702072,492.183699819084,486.495656936096,480.807614053108,475.11957117012,532
"660487","USS0011J08S",2011-04-01,"WESD",624.8," "," ","T","Strawberry Divide",-111.21,40.16,0,2495,11.8400001525879,12.1899995803833,-5.09000015258789,4.92000007629395,-2.00999999046326,2.32999992370605,730.950012207031,5.74489855501885,103.968250946965,72.3123016357422,37.7078971862793,99999,437.639610359595,NA,591.398764058926,588.678516870711,585.958269682496,583.238022494281,580.517775306066,577.797528117851,605
"676824","USS0011J11S",2011-04-01,"WESD",1427.5," "," ","T","Farmington",-111.82,40.99,0,2150,11.7600002288818,11.1000003814697,-3.73000001907349,5.57000017166138,-0.620000004768372,2.38000011444092,1131.77001953125,0.736637377466184,251.158862176166,156.68359375,71.0698013305664,99999,1009.35684262444,NA,934.946738307103,938.736085968524,942.525433629945,946.314781291366,950.104128952786,953.893476614207,916
"683799","USS0011J12S",2011-04-01,"WESD",713.7," "," ","T","Farmington Lower",-111.81,40.97,0,2498,9.69999980926514,8.88000011444092,-3.46000003814697,4.71000003814697,-0.280000001192093,2.49000000953674,1401.89001464844,11.4677232111506,46.9789822055581,176.176300048828,79.9685974121094,99999,1443.49641273448,NA,1194.20511845708,1213.84614214849,1233.48716583991,1253.12818953132,1272.76921322274,1292.41023691415,1096
"700136","USS0011J21S",2011-04-01,"WESD",1107.4," "," ","T","Timpanogos Divide",-111.62,40.43,0,2547,10.3999996185303,9.78999996185303,-4.30000019073486,5.34000015258789,0.280000001192093,3.03999996185303,1015.34997558594,9.92744006770794,24.6721777132582,80.8000946044922,84.3266983032227,99999,677.292579320708,NA,925.418595063536,918.102314076243,910.786033088951,903.469752101658,896.153471114365,888.837190127073,962
"720193","USS0011J23S",2011-04-01,"WESD",729," "," ","T","Daniels-Strawberry",-111.26,40.3,0,2494,11.6899995803833,12.1700000762939,-5.44999980926514,4.94000005722046,-1.82000005245209,2.4300000667572,814.159973144531,5.36703491579627,67.4774835823557,77.9416961669922,43.6414985656738,99999,532.037002767919,NA,743.219779395957,738.863735275148,734.50769115434,730.151647033531,725.795602912722,721.439558791914,765
"736530","USS0011J32S",2011-04-01,"WESD",358.1," "," ","T","Currant Creek",-111.09,40.36,0,2470,12.0500001907349,12.6199998855591,-6.1399998664856,3.6800000667572,-4.69999980926514,1.47000002861023,604.460021972656,2.4642155426093,159.327353873063,63.2824974060059,39.5912971496582,99999,377.017759912298,NA,510.437174290369,508.724609148443,507.012044006517,505.299478864591,503.586913722665,501.874348580739,519
"747287","USS0011J37S",2011-04-01,"WESD",703.6," "," ","T","Hardscrabble",-111.72,40.87,0,2253,11.9899997711182,11.1499996185303,-3.17000007629395,6.19999980926514,0.409999996423721,2.66000008583069,990.580017089844,7.92614743220779,306.682336668905,157.260589599609,65.1208953857422,99999,790.53778584181,NA,737.335777242767,741.602932691321,745.870088139874,750.137243588428,754.404399036981,758.671554485534,716
